"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-9018677","Biosynthesis of DHA-derived SPMs",13,-0.860598827569109,-2.76703074101077,2.41748818229206e-08,5.04553178691278e-07,3.43537794325714e-07,975,"tags=69%, list=6%, signal=65%","2053/5743/1559/3248/1543/1558/1571/1576/1544"
"R-HSA-69473","G2/M DNA damage checkpoint",75,0.515467305001756,2.39131429179439,4.46738598866681e-08,9.17586899894421e-07,6.24762251046637e-07,3033,"tags=43%, list=19%, signal=35%","995/2810/983/890/891/8367/641/8365/1111/8339/5984/8370/8970/1763/3014/8341/83990/8362/8348/83695/8344/8345/8343/5883/11200/5983/128312/8340/8294/8360/11073/84126"
"R-HSA-2168880","Scavenging of heme from plasma",11,-0.877618320610687,-2.63623078543439,5.53269174868526e-08,1.1186411129373e-06,7.61655097639731e-07,2016,"tags=100%, list=12%, signal=88%","259/3250/3039/9332/335/3263/3040/3043/3240/3512"
"R-HSA-9710421","Defective pyroptosis",58,0.55594741203813,2.44501714271074,7.09225828366832e-08,1.41190495677951e-06,9.61331203794394e-07,2828,"tags=52%, list=17%, signal=43%","8367/8365/8358/8339/8370/1789/8353/23649/8970/8357/3014/8341/1788/5558/8362/8348/8344/8345/8343/1786/8355/5557/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-174143","APC/C-mediated degradation of cell cycle proteins",56,0.567059380999481,2.47446682620979,9.40164332956891e-08,1.81578006991973e-06,1.23631979054975e-06,544,"tags=21%, list=3%, signal=21%","991/4751/11065/983/9232/701/5347/890/9212/891/6790/27338"
"R-HSA-453276","Regulation of mitotic cell cycle",56,0.567059380999481,2.47446682620979,9.40164332956891e-08,1.81578006991973e-06,1.23631979054975e-06,544,"tags=21%, list=3%, signal=21%","991/4751/11065/983/9232/701/5347/890/9212/891/6790/27338"
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)",160,-0.38167307523315,-2.22987759868033,1.13015903810759e-07,2.15062616957532e-06,1.46430822739327e-06,2176,"tags=40%, list=13%, signal=35%","2359/6863/1269/51554/728/1233/5368/885/1524/727/1880/6752/8477/5729/6348/1812/338442/2147/10316/1907/6360/10563/10803/154/6751/2867/5732/2829/5739/1230/56670/6351/283869/1910/6347/185/1902/53829/153/59350/2797/60675/2920/147/151/2357/6366/3579/3577/4889/6363/64805/5473/2358/6368/6372/6288/2831/4886/6387/5020/552/148/1129"
"R-HSA-68867","Assembly of the pre-replicative complex",105,0.465534384723612,2.2718714087339,1.16880907141316e-07,2.1919404904473e-06,1.49243812779988e-06,2828,"tags=36%, list=17%, signal=30%","11065/81620/990/4998/23594/8367/4171/8365/51053/8358/27338/4175/8339/8370/4173/4172/8353/8970/8357/4174/84515/3014/8341/8362/8348/8344/8345/8343/8355/51434/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-157579","Telomere Maintenance",91,0.48330811870857,2.31132453839675,1.28642359878533e-07,2.37804590975459e-06,1.6191527100501e-06,2914,"tags=41%, list=18%, signal=34%","7015/890/80119/8367/641/8365/79075/8339/5984/63922/8370/2237/23649/8970/1763/3014/8341/5424/5558/8362/8348/8344/3978/8345/8343/5111/5983/5557/128312/8340/5440/55651/3012/8338/8294/8360/51750"
"R-HSA-453274","Mitotic G2-G2/M phases",146,0.410612032745527,2.12653074830543,1.83767537673759e-07,3.34922808098373e-06,2.28040665727111e-06,4892,"tags=46%, list=30%, signal=32%","995/4751/55355/4605/1063/1869/9133/983/90381/2305/5347/890/51512/891/151648/6790/10733/22974/993/22994/80028/55957/286826/22995/7278/55722/55835/11190/7283/28227/23354/3326/27175/55559/10382/10376/994/79866/63943/95681/440145/80184/5692/1454/1871/10540/115106/5687/8655/51451/8481/55755/54820/1069/85378/1778/10213/7840/22897/79441/203068/55320/1022/7514/5708/51400/8636"
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",105,0.458195803493509,2.23605812957678,2.37871044768726e-07,4.27507127681572e-06,2.91079041624889e-06,3864,"tags=46%, list=24%, signal=35%","890/146956/63967/7516/8367/641/8365/1111/8339/5984/7517/8370/5427/8970/1763/3014/8341/675/83990/197342/5424/8362/8348/83695/8344/8345/8343/5111/63979/5883/5983/128312/8340/84464/55732/8294/8360/51750/11073/84126/54962/8914/85236/9656/5889/121504/80198/51548"
"R-HSA-68616","Assembly of the ORC complex at the origin of replication",55,0.547887673567614,2.37408136178334,2.44942609325281e-07,4.34185940365635e-06,2.9562648018062e-06,2828,"tags=47%, list=17%, signal=39%","4998/23594/8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-912446","Meiotic recombination",71,0.5072745388351,2.32686573859876,3.5881015095539e-07,6.2743288558956e-06,4.27203550995251e-06,2828,"tags=45%, list=17%, signal=37%","8367/641/8365/8358/8339/8370/8353/29893/8970/8357/3014/8341/675/11144/8362/8348/8344/8345/8343/56979/8355/63979/4438/128312/8340/8352/3012/55732/8338/8294/8356/8360"
"R-HSA-212300","PRC2 methylates histones and DNA",56,0.546551183594688,2.38497557389319,6.07060545852963e-07,1.04738179511165e-05,7.13136388602007e-06,2828,"tags=50%, list=17%, signal=42%","8367/8365/8358/8339/8370/1789/8353/8970/8357/3014/26147/8341/1788/8362/8348/8344/8345/8343/1786/8355/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-69052","Switching of origins to a post-replicative state",62,0.52371165083996,2.34055553370343,6.15476148531261e-07,1.04792912657823e-05,7.13509053075714e-06,1062,"tags=26%, list=6%, signal=24%","11065/81620/890/990/4998/898/23594/4171/51053/27338/4175/9134/4173/4172/4174/84515"
"R-HSA-372790","Signaling by GPCR",351,-0.278632945453195,-1.84459117641057,7.09038682479845e-07,1.19155331834925e-05,8.11299217000178e-06,2224,"tags=29%, list=14%, signal=26%","2838/121512/51554/11343/9560/728/8325/1233/5368/885/8786/1524/5142/727/133/111/1880/6752/7434/57406/10268/84658/8477/5729/5321/6348/5999/64407/1812/338442/2147/10316/1907/7074/6360/10563/5579/10803/154/6751/26084/2867/5732/2829/5739/1230/56670/6351/388/283869/1910/6347/7476/5138/185/7483/10888/50940/1902/814/53829/7477/27115/153/59350/7481/2797/60675/9630/2920/147/151/2357/6366/3579/3577/2015/4889/107/6363/64805/5577/846/5473/2358/6368/6372/6288/2918/2831/4886/7472/6387/9340/5020/2642/5745/552/7433/148/1129/1393"
"R-HSA-983189","Kinesins",44,0.577088412393314,2.39706010168349,8.68064986409721e-07,1.42186847141035e-05,9.68115114756744e-06,2387,"tags=43%, list=15%, signal=37%","146909/10112/24137/11004/3833/81930/1062/56992/29127/3832/90990/7278/3798/23046/64837/3835/9585/10382/10376"
"R-HSA-68875","Mitotic Prophase",105,0.446677192817788,2.17984573555986,8.65412188187093e-07,1.42186847141035e-05,9.68115114756744e-06,4735,"tags=51%, list=29%, signal=37%","9133/983/5347/891/8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/54892/8355/10051/128312/8340/10592/8352/7443/3012/79023/8338/8294/221496/8356/23225/8360/5595/9631/9688/5578/85236/57122/84930/121504/7175/23165/55746/348995/2029/8815/8548/23636/8480/79902/11097"
"R-HSA-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest",10,0.855515954669974,2.2746353152105,8.89746062525379e-07,1.4391642561348e-05,9.7989138728124e-06,1525,"tags=80%, list=9%, signal=73%","1869/79733/890/144455/898/9134/1820/57060"
"R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance",42,-0.564747258039524,-2.57062255967874,9.52368523165631e-07,1.52143810984732e-05,1.03590962168893e-05,2469,"tags=55%, list=15%, signal=47%","341/19/5360/5046/51129/338/84699/3949/3990/9388/2/27329/4547/23491/345/81693/335/116519/337/1071/3931/4018/319"
"R-HSA-211935","Fatty acids",12,-0.822607574632347,-2.54217055479647,9.69080489078754e-07,1.52925628398525e-05,1.04123282331055e-05,1681,"tags=75%, list=10%, signal=67%","4051/66002/1573/1553/8529/284541/1579/1555/1549"
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex",68,0.496930497382049,2.26450337598627,1.25603557853361e-06,1.95820486581023e-05,1.33329331545039e-05,2828,"tags=43%, list=17%, signal=35%","7015/51176/8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/90780/607/8362/8348/8344/8345/8343/8355/6597/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-69275","G2/M Transition",144,0.401895882110895,2.07327599752006,1.33970337368152e-06,2.06378114945702e-05,1.40517759871107e-05,4892,"tags=45%, list=30%, signal=32%","995/4751/55355/4605/1063/9133/983/90381/2305/5347/890/51512/891/151648/6790/10733/22974/993/22994/80028/55957/286826/22995/7278/55722/55835/11190/7283/28227/23354/3326/27175/55559/10382/10376/994/79866/63943/95681/440145/80184/5692/1454/10540/115106/5687/8655/51451/8481/55755/54820/1069/85378/1778/10213/7840/22897/79441/203068/55320/1022/7514/5708/51400/8636"
"R-HSA-375276","Peptide ligand-binding receptors",98,-0.425793056613402,-2.29205275834003,1.38113443089244e-06,2.10257406302919e-05,1.43159073517891e-05,2340,"tags=45%, list=14%, signal=39%","2359/6863/51554/728/1233/5368/885/1524/727/6752/6348/2147/10316/1907/6360/10563/10803/6751/2829/1230/6351/283869/1910/6347/185/59350/60675/2920/2357/6366/3579/3577/4889/6363/5473/2358/6368/6372/6288/2831/4886/6387/5020/552"
"R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",49,0.550974272724799,2.33844582061627,1.44394542293052e-06,2.17263415961871e-05,1.47929292410385e-05,544,"tags=20%, list=3%, signal=20%","991/4751/11065/983/9232/701/5347/890/891/27338"
"R-HSA-1474165","Reproduction",106,0.431676781616066,2.11045315344567,2.38378982750113e-06,3.5455448698695e-05,2.41407390879425e-05,2828,"tags=38%, list=17%, signal=31%","8367/641/8365/8358/27127/157855/8339/8370/5460/8353/29893/8970/8357/3014/7784/8341/675/11144/8362/8348/8344/117155/8345/284359/8343/56979/8355/63979/4438/128312/8340/8352/3012/55732/8338/8294/652/8356/8747/8360"
"R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",54,0.524757157695228,2.26899286813318,2.48381276162184e-06,3.65233376538484e-05,2.48678382951851e-05,2828,"tags=48%, list=17%, signal=40%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/3817/128312/8340/5585/8352/3012/8338/8294/8356/8360"
"R-HSA-73884","Base Excision Repair",70,0.477169622386768,2.18647090683131,2.52800685567735e-06,3.6755515407264e-05,2.50259223915073e-05,3473,"tags=46%, list=21%, signal=36%","55247/8367/8365/8339/5984/8370/2237/5427/8970/3014/8341/5424/8362/8348/8344/3978/8345/8343/5111/5983/128312/8340/4595/3012/8338/8294/7515/8360/4968/142/10038/85236"
"R-HSA-1912422","Pre-NOTCH Expression and Processing",73,0.474238264275328,2.17372754390163,2.92138778646442e-06,4.20030643964996e-05,2.85988488569675e-05,2828,"tags=41%, list=17%, signal=34%","1869/8367/8365/8358/4854/8339/8370/2648/8353/8970/8357/3014/8341/487/8362/8348/8344/8345/8343/8355/27161/128312/8340/6487/8352/3012/8338/8294/8356/8360"
"R-HSA-9821002","Chromatin modifications during the maternal to zygotic transition (MZT)",54,0.519466899581665,2.24611836751087,3.56583981623911e-06,5.07054584858617e-05,3.45240939987523e-05,2828,"tags=46%, list=17%, signal=38%","29128/8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-8963899","Plasma lipoprotein remodeling",23,-0.683015461038691,-2.63343413221376,4.24476800989018e-06,5.97035848347597e-05,4.06506959299552e-05,2304,"tags=74%, list=14%, signal=64%","5360/5046/51129/338/84699/3990/9388/27329/4547/345/335/116519/337/1071/3931/4018/319"
"R-HSA-5365859","RA biosynthesis pathway",14,-0.767912198927425,-2.52768595812038,4.66099482204301e-06,6.34876557865648e-05,4.32271763551247e-05,1167,"tags=57%, list=7%, signal=53%","220/5959/64577/124/126/8608/127/1592"
"R-HSA-427359","SIRT1 negatively regulates rRNA expression",57,0.511591028588021,2.23490266610849,4.56953767171822e-06,6.34876557865648e-05,4.32271763551247e-05,2828,"tags=46%, list=17%, signal=38%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/6839/9015/8352/3012/8338/8294/8356/8360"
"R-HSA-1912408","Pre-NOTCH Transcription and Translation",64,0.495419942782925,2.21807078631454,4.63370649692903e-06,6.34876557865648e-05,4.32271763551247e-05,2828,"tags=44%, list=17%, signal=36%","1869/8367/8365/8358/4854/8339/8370/2648/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/27161/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-382551","Transport of small molecules",439,-0.254274601914753,-1.71261566998756,4.7832055289163e-06,6.44736245251843e-05,4.38984981107779e-05,2030,"tags=24%, list=12%, signal=21%","85414/111/51129/83733/338/57282/79901/6568/84699/60482/482/6446/57419/162514/10613/285195/286097/3949/10786/10350/64241/28965/5244/7036/23169/3990/286410/117247/364/6546/9388/23460/84102/9429/3162/65268/133308/54407/6567/2/54716/56606/27329/6521/4547/259232/6569/159963/23491/23516/23428/6514/360/760/6539/6506/345/10599/3039/81693/55107/55089/1356/63982/8671/10864/55240/366/10060/361/563/7224/152519/335/6542/6505/284111/283375/79054/59341/116519/9154/3040/337/107/10351/5348/5577/64078/3043/79689/246213/1071/3931/4018/55503/84239/353189/319/340024/6580/1080/28234/6523"
"R-HSA-9610379","HCMV Late Events",85,0.447789598405734,2.12599190996939,4.88059979416687e-06,6.5108207563422e-05,4.43305700240659e-05,5671,"tags=62%, list=35%, signal=41%","8367/8365/8358/8339/8329/8370/440689/8353/8970/8357/8341/8969/8362/8348/8344/8345/8343/8355/8332/128312/8340/8352/3012/79023/8338/8294/8356/23225/8360/9631/9688/92815/85236/57122/11267/121504/7175/23165/55746/348995/55048/23636/8480/93343/79902/11097/85235/653604/92421/155382/55706/8086/89853"
"R-HSA-5362517","Signaling by Retinoic Acid",21,-0.665248994003868,-2.50332515796713,5.12455753459442e-06,6.76650760180121e-05,4.60714785870626e-05,1167,"tags=43%, list=7%, signal=40%","220/5959/5166/64577/124/126/8608/127/1592"
"R-HSA-5625740","RHO GTPases activate PKNs",71,0.477998745854788,2.19257782457762,5.75842588310347e-06,7.45140309273589e-05,5.07347627806064e-05,2828,"tags=41%, list=17%, signal=34%","995/2810/8367/8365/8358/8339/8370/29941/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/3817/128312/8340/5585/8352/3012/8338/8294/8356/8360"
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)",78,0.464392929167851,2.1727624714035,5.75038338885333e-06,7.45140309273589e-05,5.07347627806064e-05,2828,"tags=40%, list=17%, signal=33%","11065/1029/890/8367/1031/8365/8358/27338/8339/8370/8353/1030/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/51434/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine",43,0.55485058758471,2.28342928178263,6.33149821372468e-06,8.03231243976445e-05,5.46900310101915e-05,2838,"tags=49%, list=17%, signal=40%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/4595/3012/8338/8294/8360/4968"
"R-HSA-73927","Depurination",43,0.55485058758471,2.28342928178263,6.33149821372468e-06,8.03231243976445e-05,5.46900310101915e-05,2838,"tags=49%, list=17%, signal=40%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/4595/3012/8338/8294/8360/4968"
"R-HSA-9609690","HCMV Early Events",104,0.418086061681015,2.03632828737439,7.29667243329847e-06,9.1668875035808e-05,6.24150723216231e-05,5058,"tags=54%, list=31%, signal=37%","8367/8365/8358/8339/8329/8370/440689/8353/8970/8357/7278/8341/8969/8362/8348/8344/8345/8343/8355/8332/128312/8340/10382/10376/8352/10951/3012/79023/8338/8294/8356/23225/8360/9631/9688/92815/10155/8655/85236/2874/57122/121504/7175/23165/55746/348995/1778/9612/5931/23636/8480/79902/11097/85235/84790/653604"
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors",33,-0.588167150410853,-2.50779504903617,7.80027459802306e-06,9.70534166330946e-05,6.60812736694868e-05,2016,"tags=52%, list=12%, signal=45%","8542/338/23166/259/3250/284297/3039/9332/335/3263/3040/3043/6288/3240/3512/55576/8685"
"R-HSA-73929","Base-Excision Repair, AP Site Formation",45,0.539676095956898,2.24559950549668,8.06136103174485e-06,9.93466778578841e-05,6.76426985821598e-05,2838,"tags=47%, list=17%, signal=39%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/4595/3012/8338/8294/8360/4968"
"R-HSA-5693607","Processing of DNA double-strand break ends",77,0.451938368037733,2.10845423777623,9.00247643414307e-06,0.000109898155714916,7.48269391795208e-05,4054,"tags=45%, list=25%, signal=34%","890/63967/8367/641/8365/1111/8339/5984/8370/8970/1763/3014/8341/83990/8362/8348/83695/8344/8345/8343/5883/5983/128312/8340/8294/8360/11073/84126/54962/8914/85236/9656/121504/51548/5810"
"R-HSA-73728","RNA Polymerase I Promoter Opening",51,0.531014200065614,2.27888908556858,9.30929134937663e-06,0.000112581523421433,7.66539779579758e-05,2828,"tags=47%, list=17%, signal=39%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-5423646","Aflatoxin activation and detoxification",14,-0.755351527252468,-2.48634082327072,1.02267886219628e-05,0.000122532078489072,8.34290650739067e-05,2473,"tags=71%, list=15%, signal=61%","64174/246181/4257/91703/1553/2687/22977/124975/1576/1544"
"R-HSA-110331","Cleavage of the damaged purine",42,0.548721390841421,2.25029735544677,1.04758714842065e-05,0.000124364933032689,8.46770104517702e-05,2828,"tags=48%, list=17%, signal=40%","55247/8367/8365/8339/8370/8970/3014/8341/8362/8348/8344/8345/8343/128312/8340/4595/3012/8338/8294/8360"
"R-HSA-75035","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex",12,0.790787498851514,2.24630700660667,1.11741138916049e-05,0.000131448212506698,8.94998404523762e-05,391,"tags=50%, list=2%, signal=49%","995/2810/983/890/891/1111"
"R-HSA-113510","E2F mediated regulation of DNA replication",17,0.716416110080823,2.29404751244122,1.14498995473075e-05,0.000132287232269785,9.00711082809813e-05,2114,"tags=59%, list=13%, signal=51%","1869/983/891/4998/23594/23649/84515/5558/28227/5557"
"R-HSA-9842860","Regulation of endogenous retroelements",101,0.423307981527634,2.06114127211033,1.1363319109789e-05,0.000132287232269785,9.00711082809813e-05,7314,"tags=73%, list=45%, signal=41%","8367/8365/8358/8339/8370/90853/8353/8970/8357/3014/8341/1788/8362/8348/8344/8345/8343/8355/6597/84911/128312/8340/8352/3012/8338/8294/10793/8356/57504/8360/79862/162967/81931/162655/284306/6602/113835/90075/10155/1107/85236/5977/121504/22880/6940/197320/86/5931/57459/9274/7767/653604/6599/147658/155054/285676/7329/6613/23468/25799/7576/55766/3065/8331/162963/8335/23272/3020/8366/51535/8350/91661/605/8334"
"R-HSA-1500620","Meiosis",89,0.424860321577581,2.02194293037688,1.1979501876462e-05,0.000137181198479131,9.34032889669184e-05,2828,"tags=37%, list=17%, signal=31%","8367/641/8365/8358/27127/8339/8370/8353/29893/8970/8357/3014/8341/675/11144/8362/8348/8344/8345/8343/56979/8355/63979/4438/128312/8340/8352/3012/55732/8338/8294/8356/8360"
"R-HSA-389661","Glyoxylate metabolism and glycine degradation",16,-0.717178984791937,-2.42945527160122,1.24969277076561e-05,0.000141851091699184,9.6582903890195e-05,2063,"tags=81%, list=13%, signal=71%","2653/5827/2806/8659/2731/9380/58510/1610/189/54363/112817/64902/27232"
"R-HSA-9616222","Transcriptional regulation of granulopoiesis",62,0.492185914087612,2.19966170884496,1.31043984211018e-05,0.000147452970060049,0.00010039708447105,3473,"tags=47%, list=21%, signal=37%","1869/51176/8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360/4602/1050/85236"
"R-HSA-3214815","HDACs deacetylate histones",74,0.465345977372778,2.14759020591061,1.36181255253213e-05,0.000151912538187636,0.000103433494234972,3496,"tags=46%, list=21%, signal=36%","8367/8365/8358/8339/8329/8370/440689/8353/8970/8357/8341/8969/8362/8348/8344/8345/8343/8355/83933/8332/128312/8340/8352/3012/8338/8294/8356/57504/8360/25855/92815/1107/85236/2874"
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+",76,-0.419177451921541,-2.16925458652748,1.38632817059892e-05,0.000153325525876496,0.000104395562644291,2043,"tags=41%, list=12%, signal=36%","1191/1675/5552/7123/1/5265/5627/710/5579/5099/55664/350/2/5345/3671/5267/197/2266/3479/5005/22915/2244/5004/335/5340/6403/5054/3273/5473/6694/1893"
"R-HSA-2559583","Cellular Senescence",118,0.395295726150751,1.97207992515595,1.43448534830986e-05,0.000157307122094319,0.000107106533143207,3149,"tags=35%, list=19%, signal=28%","11065/1029/1869/890/1870/898/8367/1031/8365/8358/27338/8339/9134/8370/8353/1030/8970/8357/3014/8341/57332/8362/8348/5600/8344/8345/8091/8343/8355/51434/128312/8340/8352/3012/8338/8294/8356/8360/4194/23523/1871"
"R-HSA-9843970","Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex",55,0.498693569014874,2.16091575802411,1.55522257909733e-05,0.000169114119105205,0.00011514562571468,2828,"tags=44%, list=17%, signal=36%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360"
"R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",48,0.525690152093143,2.20732627665739,1.60010696666607e-05,0.000172544867905491,0.000117481537815746,544,"tags=19%, list=3%, signal=18%","991/4751/11065/983/9232/701/890/891/27338"
"R-HSA-388396","GPCR downstream signalling",317,-0.271335484104002,-1.745228104703,1.81448428711093e-05,0.000194044848555499,0.000132120343480804,2224,"tags=28%, list=14%, signal=25%","2838/121512/11343/9560/728/1233/5368/885/8786/1524/5142/727/133/111/1880/6752/7434/57406/10268/8477/5729/5321/5999/64407/1812/338442/2147/10316/1907/7074/6360/10563/5579/10803/154/6751/26084/2867/5732/2829/5739/1230/56670/6351/388/283869/1910/5138/185/10888/50940/1902/814/53829/27115/153/59350/2797/60675/9630/2920/147/151/2357/6366/3579/3577/4889/107/6363/64805/5577/846/5473/2358/6368/6372/6288/2918/2831/4886/6387/9340/5020/2642/5745/552/7433/148/1129"
"R-HSA-114608","Platelet degranulation",72,-0.428581303388954,-2.17700984554727,1.83806043040962e-05,0.000194954934176234,0.000132739998296191,2043,"tags=42%, list=12%, signal=37%","1191/1675/5552/7123/1/5265/5627/710/5099/55664/350/2/5345/3671/5267/197/2266/3479/5005/22915/2244/5004/335/5340/6403/5054/3273/5473/6694/1893"
"R-HSA-9845323","Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)",70,0.453865527051873,2.07968764974779,1.93542318135449e-05,0.000203612812737619,0.000138634933914738,3825,"tags=47%, list=23%, signal=36%","8367/8365/8358/8339/8370/90853/8353/8970/8357/3014/8341/1788/8362/8348/8344/8345/8343/8355/6597/128312/8340/8352/3012/8338/8294/8356/57504/8360/6602/1107/85236/5977/121504"
"R-HSA-9609646","HCMV Infection",116,0.393267558781038,1.95827192443594,2.34532116317128e-05,0.000244745611705132,0.000166641240541117,7331,"tags=70%, list=45%, signal=39%","8367/8365/8358/8339/8329/8370/440689/8353/8970/8357/7278/8341/8969/8362/8348/8344/8345/8343/8355/8332/128312/8340/10382/10376/8352/10951/3012/79023/8338/8294/8356/23225/8360/9631/9688/92815/10155/8655/85236/2874/57122/11267/121504/7175/23165/55746/348995/1778/9612/55048/5931/23636/8480/93343/79902/11097/85235/84790/653604/92421/155382/10381/55706/8086/89853/23511/84313/347733/8331/8335/8366/80086/7277/10383/112714/27243/8350/51807/7846/8334/23512"
"R-HSA-2559580","Oxidative Stress Induced Senescence",83,0.435262738800139,2.05146690434119,2.80315071433216e-05,0.000290182161947665,0.00019757786508598,2932,"tags=39%, list=18%, signal=32%","1029/1869/1870/8367/1031/8365/8358/8339/8370/8353/1030/8970/8357/3014/8341/57332/8362/8348/5600/8344/8345/8343/8355/128312/8340/8352/3012/8338/8294/8356/8360/4194"
"R-HSA-8868773","rRNA processing in the nucleus and cytosol",163,0.353072188301518,1.85887333418167,2.86838574309308e-05,0.000294578662822416,0.000200571333915531,8286,"tags=77%, list=51%, signal=38%","79897/79159/23246/6204/6173/200916/25879/140801/6139/6156/6218/10528/55651/6132/54555/9136/116832/55127/3921/1454/6147/54512/9277/2091/6227/10813/6169/6193/57647/55131/56915/4839/8568/6223/117246/10799/705/81875/88745/1736/6176/6158/5393/6232/10969/6222/6129/6181/22984/6201/6224/6155/81887/83732/6217/6228/6175/55813/51602/51504/6167/6170/51096/51013/55226/6165/23481/9349/6142/26168/114049/6188/27341/9045/6187/10556/27340/6233/11340/6128/27042/10200/84128/25926/25873/84135/6143/27043/4736/6234/115939/51121/6189/4809/26354/6134/55759/10557/23521/6209/6141/6202/6205/56902/23404/6168/79050/6208/6130/6210/7311/6161/6206/6157/51010/6125/10607/6229/6133/11224/10436/6124/6160/23016/6194"
"R-HSA-194068","Bile acid and bile salt metabolism",26,-0.615617512563821,-2.46214607585983,2.94950391707151e-05,0.000298422904447521,0.000203188783065627,1824,"tags=62%, list=11%, signal=55%","200931/1593/9420/1109/80765/9023/8309/11001/10599/8647/10998/6554/6718/1582/51302/28234"
"R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence",52,0.505387439563413,2.17792384486884,2.9519421769152e-05,0.000298422904447521,0.000203188783065627,3047,"tags=44%, list=19%, signal=36%","890/898/8367/8365/8339/9134/8370/8970/3014/8341/8362/8348/8344/8345/8091/8343/128312/8340/3012/8338/8294/8360/23523"
"R-HSA-1474228","Degradation of the extracellular matrix",75,0.439003759821359,2.03659078825322,3.20740730487532e-05,0.000321735275388269,0.000219061600504337,3591,"tags=56%, list=22%, signal=44%","1306/63827/4320/1297/176/1515/1294/4321/6696/11131/84467/1282/4312/170690/1284/388743/10753/4318/3909/170692/1301/3915/8751/50509/147968/4319/1295/682/4323/3817/1277/11132/7093/3911/56999/824/5645/222663/10893/440854/1278/1298"
"R-HSA-180786","Extension of Telomeres",40,0.537757071366848,2.1849552536083,3.29692207800514e-05,0.00032817055145682,0.000223443220995166,5194,"tags=65%, list=32%, signal=45%","7015/890/80119/641/79075/5984/63922/2237/23649/1763/5424/5558/3978/5111/5983/5557/55651/51750/5422/8607/65057/1736/5985/10714/10856/5981"
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins",83,0.433730088231113,2.04424326299081,3.43041990618097e-05,0.000338852164778487,0.000230716067615386,6846,"tags=71%, list=42%, signal=42%","8367/8365/8358/8339/8370/8353/8970/8357/3014/8341/8362/8348/8344/8345/8343/8355/84911/128312/8340/8352/3012/8338/8294/10793/8356/57504/8360/79862/162967/81931/162655/284306/113835/90075/10155/1107/85236/121504/6940/197320/5931/57459/7767/653604/147658/155054/285676/7329/6613/23468/25799/7576/55766/3065/8331/162963/8335/3020/8366"
